cs_company_id,matched_name,incorp_date,employees,creditworthy,credit_score,credit_limit,sector,office_type_code,common_score,currency,is_active,country_code,estimated_revenue,reg_type,profit,dbt_ltd,dbt_nltd,dbt,probability_of_default,ultimate_holding_company_identifier,ultimate_holding_company,ultimate_holding_company_country,common_score_bulk_365,credit_score_bulk_365,credit_limit_bulk_365,profit_bulk_365,estimated_revenue_bulk_365,dbt_ltd_bulk_365,dbt_nltd_bulk_365,dbt_bulk_365,probability_of_default_bulk_365,group_structure_count
DE01892317,A & M CONZELMANN OHG,01-07-1990,,Y,68,5000,C,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,5000,,,,,,,0
DE01887431,REAL WIRTSCHAFTSTREUHAND GESELLSCHAFT MBH,28-03-1991,,N,-25,0,M,HEAD OFFICE,not_scored,EUR,FALSE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01900537,MICHAEL NORDHAUS GMBH,20-07-1995,,Y,66,22000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,60,16000,,,,,,,0
DE01899160,GRUNDSTÜCKSGESELLSCHAFT BIEDER KG,12-06-2002,,Y,69,5000,L,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,5000,,,,,,,0
DE01893649,BERG UND W. VON NIESSEN GMBH,12-10-1977,,Y,88,15500,G,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,88,15000,,,,,,,0
DE01890996,WOLFGANG LÖHR WERKZEUGSCHLEIFEREI PÄCHTER RAINER LÖHR E.K.,06-11-1996,,Y,68,10000,C,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01893851,KWIRAND GABELSTAPLER SERVICE GMBH,14-04-2003,,Y,83,33000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,83,33000,,,,,,,0
DE01891214,OTTO JUST BETEILIGUNGS-GMBH,10-01-1969,,Y,76,9000,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,9000,,,,,,,0
DE01898753,GCAT FLIGHT ACADEMY GERMANY GMBH,05-12-2003,,Y,78,355000,C,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,LU00133456,OXFORD AVIATION ACADEMY LUXEMBOURG 3 SARL,LUX,B,78,340000,,,,,,,6
DE01895082,LANDBODEN FÜRSTENWERDER BETRIEBS GMBH,30-12-1992,,Y,76,55000,A,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,52000,,,,,,,0
DE01894488,FRECHEN STEIN OHG,11-02-2003,,Y,68,5000,C,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,5000,,,,,,,0
DE01898732,I-MOB.INVEST.IMMOBILIEN HANDELSGESELLSCHAFT MBH.,20-11-2000,,Y,38,5500,K,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,22,0,,,,,,,0
DE01895200,BERG-APOTHEKE PETER ALBER,11-04-1997,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01894885,DR. SCHILLER & PARTNER GMBH - DYNAMISCHE BAUDATEN -,29-01-1992,,Y,89,245000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,89,310000,,,,,,,0
DE01897489,INTRA INFORMATIONSMANAGEMENT GMBH,01-10-1997,,Y,80,12500,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,12000,,,,,,,0
DE01915380,PARKHAUS GOSLAR GMBH & CO KG,03-03-1983,,Y,86,320000,H,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,DE01411229,BBG VERMÖGENSVERWALTUNGS-GMBH,DEU,A,85,300000,,,,,,,6
DE01896413,HANS EBERHARDT GMBH,22-07-1977,50 - 99,Y,75,350000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,DE18308368,ME HOLDING GMBH,DEU,B,70,300000,,,,,,,2
DE01896179,"SCHEEL - FISCHSPEZIALITÄTEN, INHABER WALTER SCHEEL E. K.",23-07-1990,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01860726,JB VV ZSCHORTAU GMBH,16-11-2004,,N,34,0,M,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,34,0,,,,,,,0
DE01882388,SF-DESIGN GMBH,24-04-2002,,Y,67,5000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,67,5000,,,,,,,0
DE01877448,WILHELM KAUFMANN & SOHN UHRENARMBÄNDERFABRIK THÜRINGEN GMBH,06-01-2000,,Y,83,50000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,79,39500,,,,,,,3
DE01877624,PULP-EVENT-SCHLOSS GMBH,14-07-2005,,Y,59,36000,M,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,72,58000,,,,,,,0
DE01861145,MARTENS & WERNER IMMOBILIEN GMBH,16-03-1999,,N,28,0,L,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,28,0,,,,,,,0
DE01861119,OFRA GENERALBAU BETEILIGUNGS GMBH,11-12-1995,01-Feb,N,-22,0,M,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,DE02780652,OFRA HOLDING GMBH & CO KG,DEU,not_scored,-22,0,,,,,,,5
DE01861360,CP INTERNI GMBH,02-11-2001,,N,-23,0,M,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01861722,ZSCHISCHANG VERMÖGENSVERWALTUNGS-GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,16-11-2004,,Y,76,29000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,68,28500,,,,,,,0
DE01861853,FCS CONSULTING GMBH,17-04-2003,,Y,87,16500,P,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,DE02087345,CUBE33 GMBH,DEU,A,87,17000,,,,,,,2
DE01881222,M. RASHEED E.K.,13-06-2001,,Y,69,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01863047,C. P. IMMOBILIENVERWALTUNGS- UND SERVICE GMBH,21-04-1999,,Y,84,12500,L,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,15000,,,,,,,0
DE01862209,VAN DE MÖTTER GMBH & CO. KG,15-05-2001,06-Sep,N,23,0,M,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,23,0,,,,,,,0
DE01863780,GENSKE IMMOBILIENGESELLSCHAFT MBH,06-04-1994,,Y,72,6000,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,74,8000,,,,,,,0
DE01888890,"LÖWEN-APOTHEKE, INH. WOLFGANG BIEHL",03-06-1997,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01862952,A/V/E GMBH,28-06-1993,,Y,83,855000,N,HEAD OFFICE,A,EUR,TRUE,DE,16919460,LIMITED,322969,,,,,WW00000645,E.ON,DEU,A,83,875000,522748,18281335,,,,,492
DE01880601,HIRSCH-APOTHEKE INHABER: JULIANE STAUDER,27-08-1912,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01887590,TECOPLAN COMMUNICATIONS & MARKETING CONSULT GMBH HEIDELBERG,01-04-1998,,N,-23,0,M,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,69,14000,,,,,,,0
DE01863681,H & M SOFTWARE-NETZWERKTECHNIK-GMBH,14-09-2001,,Y,69,18500,J,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,69,17000,,,,,,,0
DE01865468,SENGER OSTWESTFALEN VERWALTUNGS GMBH,09-08-2001,,Y,85,185000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,DE01939280,EGON SENGER GROUP SE,DEU,A,82,54000,,,,,,,19
DE01889825,GBM TRANSPORTE E.K.,18-04-2006,,Y,68,10000,H,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01864358,DÜBRA GMBH & CO. KG,08-10-2001,,Y,75,7000,C,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,69,7000,,,,,,,0
DE01865983,DRUCKEREI SOMMERFELD INHABER RAINER SOMMERFELD E.K.,20-02-1973,,Y,68,10000,C,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01899730,MKW - MATERIALKREISLAUF- UND KOMPOSTWIRTSCHAFT VERWALTUNGS-GMBH,05-01-1977,,Y,76,11500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,WXDE78150220,KREIS AURICH,DEU,B,65,10000,,,,,,,2
DE01909773,HEWO GENERALPLANER GMBH,05-04-2000,,Y,49,7500,K,HEAD OFFICE,C,,TRUE,DE,,LIMITED,,,,,,,,,C,49,7500,,,,,,,2
DE01909309,MÖHRING GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,07-12-1990,,Y,80,86000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,64000,,,,,,,0
DE01908393,VERAMAR TOURISTIK GMBH & CO. KG,15-11-2003,,Y,53,8000,N,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,53,8000,,,,,,,0
DE01910879,CONVEY JANSSEN-WEETS GMBH,28-07-1995,,Y,81,77000,C,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,81,66000,,,,,,,0
DE01911404,GRT-LANDMARKT STEINBACH GMBH,12-02-2004,,Y,48,7000,G,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,48,7000,,,,,,,0
DE01919271,PÖLLET IMMOBILIEN GMBH,29-05-1992,,N,-23,0,L,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01912130,AB ANLAGEN BETEILIGUNG VERWALTUNG GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,23-05-2006,,Y,79,14500,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,DE01430656,AB WOLLENBERG GMBH & CO. KG,DEU,B,79,14500,,,,,,,2
DE01911330,EWL UMWELTTECHNIK VERTRIEBSGESELLSCHAFT MBH,16-01-1991,,N,27,0,G,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,26,0,,,,,,,0
DE01912119,FRIEDRICHSTADT-PASSAGEN QUARTIER 206 GMBH,22-05-2003,,Y,60,9000,M,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,60,4500,,,,,,,0
DE01918474,D & W SPEDITION AG,08-04-2002,06-Sep,Y,92,51000,H,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,92,46000,,,,,,,2
DE01914174,CONSULTARIS GMBH WIRTSCHAFTSPRÜFUNGSGESELLSCHAFT,02-07-2001,,Y,84,8500,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,9000,,,,,,,2
DE01912702,ANTON KREUZER GMBH,01-01-1960,,N,-23,0,G,HEAD OFFICE,not_scored,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,73,29000,,,,,,,0
DE01912248,ABV ALPHA BEKLEIDUNGSVERTRIEBS GMBH,22-08-1995,,Y,80,19500,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,16000,,,,,,,0
DE01916168,SEMET INDUSTRIE-LACKIERUNGEN GMBH & CO. KG,01-04-1996,,Y,70,20500,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,65,10000,,,,,,,0
DE01916205,PROJEKTBAU2000PLUS VERWALTUNGS-GMBH,14-02-1997,,Y,92,49000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,DE02523045,RUDOLF STEINBRENNER BAUUNTERNEHMUNG GMBH & CO. KG,DEU,A,90,62000,,,,,,,3
DE01901207,HEINRICH D. DETERING,14-07-1997,,Y,68,10000,H,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01902259,KLAUS MERTENS GLASBAU GLASHANDEL,01-01-1981,,Y,65,10000,F,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,65,10000,,,,,,,0
DE01902290,BESTATTUNGSINSTITUT STUCKERT GMBH,09-09-1993,,Y,41,6000,S,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,56,9000,,,,,,,0
DE01881777,ERWIN MAILHAMMER LAGERHAUS-MÜHLE INH. GERDA MAILHAMMER-LENTNER,13-09-1961,,Y,68,10000,H,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01907365,TECHN. BÜRO DIEHL GMBH,29-01-1986,06-Sep,Y,83,77000,G,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,83,71000,,,,,,,0
DE01916566,ROBERT WARTNER VERWALTUNGS GMBH,17-06-2004,,Y,76,6500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,72,6000,,,,,,,0
DE01881784,UNGER FAMILIEN HOLDING GMBH,29-10-2001,,Y,84,2500000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,WXDE78155894,UNGER BETEILIGUNGS GBR III,DEU,A,84,2500000,,,,,,,19
DE01883540,INSTITUT FÜR INSTANDHALTUNG UND KORROSIONSSCHUTZTECHNIK GGMBH,31-08-1990,,Y,70,10500,S,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,70,10500,,,,,,,0
DE01883357,GÜNTER FRIEDRICH GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,09-09-1977,,Y,76,10500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,72,10500,,,,,,,0
DE01884111,"""RUDOWER PANORAMA"" VERLAG + MEDIEN-GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG",23-10-1989,,Y,76,11500,J,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,74,11000,,,,,,,0
DE01883717,RD-SOFTWARE GMBH,16-10-2001,,Y,80,105000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,82,155000,,,,,,,0
DE01884446,T.I.B.I. GMBH & CO. KG,19-11-2001,,Y,76,175000,K,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,175000,,,,,,,0
DE01884412,SPEER + ROGAL WERBEAGENTUR GMBH,12-12-2001,,N,22,0,M,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,22,0,,,,,,,0
DE01885148,NETTEK GMBH,19-03-1999,,Y,78,11500,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,64,9500,,,,,,,0
DE01898600,KLAUS WILD GMBH,10-03-1988,,Y,83,85000,F,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,65,10000,,,,,,,0
DE01900540,BAUUNTERNEHMUNG HENZE GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,24-02-1972,,Y,73,140000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,DE18306286,HENZE & WENDLING GMBH & CO. KG,DEU,B,76,140000,,,,,,,4
DE01885836,DIETMAR HÄCKER KUNSTSTOFFVERARBEITUNG GMBH,02-04-1996,06-Sep,Y,78,80000,C,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,87,120000,,,,,,,0
DE01886402,CBF CHEMNITZER BETONWAREN UND FERTIGTEIL GMBH,28-09-1995,,Y,60,150000,C,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,DE01374110,FRANZ CARL NÜDLING BASALTWERKE GMBH + CO.KG,DEU,C,60,150000,,,,,,,17
DE01929816,GFS GESELLSCHAFT FÜR SPORTFÖRDERUNG EUROPA EWIV,22-03-2004,,N,-23,0,G,HEAD OFFICE,not_scored,,TRUE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01942128,GOLDIA GMBH,02-06-2006,,Y,60,9000,G,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,60,9000,,,,,,,0
DE01930068,NEU-ITEC GMBH,25-11-2004,50 - 99,Y,85,305000,M,HEAD OFFICE,A,EUR,TRUE,DE,15729762,LIMITED,0,,,,,WXDE78149655,STADT NEUBRANDENBURG,DEU,B,80,290000,0,10518525,,,,,12
DE01928959,STUTTGARTER VERSICHERUNG VERWALTUNGSGESELLSCHAFT MBH,18-02-2000,01-Feb,Y,94,255000,M,HEAD OFFICE,A,EUR,TRUE,DE,2000,LIMITED,3360,,,,,DE01771035,STUTTGARTER LEBENSVERSICHERUNG A.G.,DEU,A,94,255000,1007,2000,,,,,19
DE01926333,ZICKERMANN BAD & HEIZUNG GMBH,06-12-2002,,Y,73,18500,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,16500,,,,,,,0
DE01931617,VR BANK HEILBRONN SCHWÄBISCH HALL EG,1871-05-04,20 - 49,Y,98,4900000,K,HEAD OFFICE,A,EUR,TRUE,DE,159914511,LIMITED,8563934,,,,,,,,A,98,4900000,3936981,143680523,,,,,0
DE01933953,ISG INDUSTRIE SERVICE GMBH,22-08-2003,,Y,54,8500,N,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,DE01680811,IMO - INDUSTRIEMONTAGE GMBH,DEU,C,50,8000,,,,,,,2
DE01928482,"KRÜGER FACHGROßHANDEL ARBEITSSCHUTZ, BERUFSBEKLEIDUNG, TECHNISCHE ARTIKEL E.K.",18-01-1996,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01932948,HARALD SCHMID GMBH,02-12-1991,,Y,68,6500,S,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,68,6500,,,,,,,0
DE01933389,RECK BETEILIGUNGSGESELLSCHAFT MBH,25-09-2002,,Y,45,7500,M,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,DE31436466,RECK HOLDING GMBH & CO. KG,DEU,B,64,9500,,,,,,,11
DE01934252,U & P GMBH WIRTSCHAFTSPRÜFUNGSGESELLSCHAFT,04-10-2004,,Y,84,12000,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,8000,,,,,,,0
DE01934018,WERNER SCHRÖDER MALERMEISTER GMBH,06-01-1997,,Y,66,7000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,72,10000,,,,,,,0
DE01934056,HAEK AUTOMOBILE GMBH,08-11-2001,,Y,49,7500,G,HEAD OFFICE,C,,TRUE,DE,,LIMITED,,,,,,,,,C,49,7500,,,,,,,0
DE01943470,XANDOR VERWALTUNGSGESELLSCHAFT MBH,06-03-1981,,Y,64,9500,O,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,72,7000,,,,,,,0
DE01935454,CONCORDIA APOTHEKE PLAUEN UWE BAUER,05-08-1991,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01936455,HAUTKAPPE VERWALTUNGSGESELLSCHAFT MBH,10-03-1996,,Y,69,15000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,69,14500,,,,,,,0
DE01936372,OWELA GRUNDSTÜCKSGESELLSCHAFT MBH & CO. KG,25-11-2002,,Y,78,120000,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,75,110000,,,,,,,0
DE01938733,LET'S GO JMK KG,06-09-1996,,Y,62,1050000,K,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,20500,,,,,,,20
DE01938072,BERNHARD HARTUNG,31-12-1903,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01924795,GERRESHEIMER WERTHEIM GMBH,28-02-1969,,Y,81,96000,C,HEAD OFFICE,A,,TRUE,DE,,LIMITED,,,,,,DE01750405,GERRESHEIMER AG,DEU,A,84,89000,,,,,,,37
DE01937106,KRETA IMMOBILIEN OREA SOI E. K.,18-05-2000,,Y,69,10500,L,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01938165,GROßBRUCHHAUS & UELLENDAHL GMBH,10-04-1922,,Y,72,11000,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,24,0,,,,,,,0
DE01938822,"FRIDL CYLIAX, GEB. GARMS, GMBH & CO KG.",04-11-1947,,N,30,0,K,HEAD OFFICE,D,EUR,TRUE,DE,,LIMITED,,,,,,,,,D,24,0,,,,,,,0
DE01925362,AKTIV FINANZMANAGEMENT GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG,10-06-1991,,Y,55,8500,K,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,67,10000,,,,,,,0
DE01940576,A.M.M. TAXI FRANKFURT GMBH,09-08-2004,01-Feb,Y,100,46000,H,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,C,57,20500,,,,,,,0
DE01920399,MFH HAMMERSEN GMBH & CO.KG,01-02-2006,,N,-25,0,G,HEAD OFFICE,not_scored,EUR,FALSE,DE,,LIMITED,,,,,,,,,B,66,10000,,,,,,,0
DE01940561,"OSWALD FRANZ, GERMANIA-DROGERIE E.K.",11-07-2003,,Y,69,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01927148,BURGER KNÄCKE GMBH + CO. KG,04-11-1999,,Y,87,72000,C,HEAD OFFICE,A,,TRUE,DE,,LIMITED,,,,,,DE01233856,BRANDT ZWIEBACK-SCHOKOLADEN GMBH + CO. KG,DEU,A,87,72000,,,,,,,15
DE01900961,RUDOLF DECKERT VERWALTUNGS-GMBH,27-12-2004,,Y,84,7500,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,79,6000,,,,,,,0
DE01902895,MALER RÜCKER GMBH,26-06-1980,,Y,73,32000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,62,31000,,,,,,,0
DE01901416,AGRICOLA-APOTHEKE INHABER CHRISTOPH NEUMANN E.K.,18-02-1993,,Y,71,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,71,10500,,,,,,,0
DE01901653,BOERSENREPORT.DE AKTIENGESELLSCHAFT,26-07-2000,,Y,76,47500,S,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,38500,,,,,,,0
DE01903324,NIKOLAUS COMPUTERTECHNIK GMBH,09-01-2002,,Y,76,11500,J,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11500,,,,,,,0
DE01916578,SUN KREATIV GMBH,19-08-2005,,Y,68,10000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,62,9500,,,,,,,0
DE01904434,WHI WARENHANDELSGESELLSCHAFT MBH,30-09-1991,,Y,84,110000,L,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,75,81000,,,,,,,0
DE01904428,RUDOLPH STEINKONZEPTE BERATUNGSGESELLSCHAFT MBH,20-07-2004,,Y,82,57000,N,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,45500,,,,,,,0
DE01965980,MONDROCH GMBH,20-07-1967,Oct-19,Y,52,8000,F,HEAD OFFICE,C,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,68,10000,,,,,,,0
DE01904932,CLEMENS RICK GMBH & CO. KOMMANDITGESELLSCHAFT,25-01-1993,,Y,76,325000,L,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,68,325000,,,,,,,3
DE01905358,"BROCH ""ADLER""-UMFORMTECHNIK GESCHÄFTSFÜHRUNGS-GMBH",12-12-1997,,Y,76,11500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,76,11500,,,,,,,0
DE01926365,JOSEF HEPELMANN BAUUNTERNEHMUNG GMBH & CO. KG,01-01-1903,,Y,59,43000,F,HEAD OFFICE,C,,TRUE,DE,,LIMITED,,,,,,,,,C,55,40000,,,,,,,2
DE01905864,KELLER & WEHBRINK BETEILIGUNGSGESELLSCHAFT MBH,19-02-2006,,Y,84,9000,K,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,8500,,,,,,,0
DE01917292,PIEPENBROCK DIENSTLEISTUNGEN GMBH + CO. KG,13-02-1978,,Y,75,225000,N,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,DE01889946,PIEPENBROCK UNTERNEHMENSGRUPPE GMBH + CO. KG,DEU,B,79,235000,,,,,,,159
DE01907150,BAU-REALISIERUNGS GMBH BASEDAHL,02-08-1995,,Y,66,28500,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,74,45000,,,,,,,0
DE01922313,MKB MARKETING BERATUNG GMBH,26-11-2001,,N,-25,0,M,HEAD OFFICE,not_scored,EUR,FALSE,DE,,LIMITED,,,,,,,,,not_scored,-23,0,,,,,,,0
DE01925088,HILBERG & HILBERG WERBEAGENTUR GMBH & CO. KG,01-07-1959,,Y,72,12000,M,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,70,12000,,,,,,,0
DE01958421,MÖBEL STAUDE VERWALTUNGS-GMBH,16-02-1987,,Y,84,33500,M,HEAD OFFICE,A,EUR,TRUE,DE,,LIMITED,,,,,,,,,A,84,33000,,,,,,,0
DE01953775,JASINSKI OHG,24-02-2005,,Y,63,5000,F,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,63,5000,,,,,,,0
DE01954883,DMP OBJEKTEINRICHTUNGEN GMBH & CO. KG,03-09-2001,,Y,80,32500,G,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,68,33000,,,,,,,0
DE01972009,O. KLOSS E.K.,01-03-2004,,Y,69,10500,G,HEAD OFFICE,B,,TRUE,DE,,LIMITED,,,,,,,,,B,69,10500,,,,,,,0
DE01959935,RUF MONTAGE GMBH,10-12-2002,06-Sep,Y,67,14000,F,HEAD OFFICE,B,EUR,TRUE,DE,,LIMITED,,,,,,,,,B,80,8000,,,,,,,0
